643142	-2.2401635	53.4775092
3409087507	-2.2380507	53.4813262	
3409087508	-2.2341729	53.4786695	
3409087509	-2.2379012	53.4809511	
3409087510	-2.2381419	53.4811635	
3409087511	-2.2350305	53.4809480	
3409087512	-2.2356992	53.4804661	
3409087513	-2.2353881	53.4807964	
3409087514	-2.2353800	53.4810438	
3409087515	-2.2352539	53.4810118	
3409087516	-2.2382438	53.4810389	
3409087517	-2.2382438	53.4811156	
3409087518	-2.2380963	53.4813485	
3409087519	-2.2348141	53.4808889	
3409087520	-2.2375488	53.4805504	
3409087521	-2.2354497	53.4806241	
3409087522	-2.2380782	53.4806272	
3409087523	-2.2355034	53.4810708	
3409087524	-2.2359753	53.4799632	
3409087525	-2.2382894	53.4811618	
3409087526	-2.2360196	53.4800527	
3409087527	-2.2375365	53.4814859	
3409087528	-2.2379280	53.4810246	
3409087529	-2.2359777	53.4800340	
3409087530	-2.2361281	53.4799928	
3409087531	-2.2341573	53.4786750	
3409087532	-2.2380936	53.4811522	
3409087533	-2.2356321	53.4805076	
3409087534	-2.2380346	53.4812512	
3409087535	-2.2381607	53.4810533	
3409087536	-2.2382096	53.4807038	
3409087537	-2.2380614	53.4811873	
3409087538	-2.2359728	53.4811076	
3409087539	-2.2353084	53.4795476	
3409087540	-2.2383243	53.4811267	
3409087541	-2.2383430	53.4811747	
3409087542	-2.2367506	53.4813023	
3409087543	-2.2381875	53.4812017	
3409087544	-2.2378582	53.4809527	
3409087545	-2.2361042	53.4811442	
3409087546	-2.2355383	53.4805635	
3409087547	-2.2379434	53.4813597	
3409087548	-2.2381955	53.4812912	
3409087549	-2.2360550	53.4800621	
3409087550	-2.2378931	53.4809910	
3409087551	-2.2379702	53.4814300	
3409087552	-2.2381338	53.4812816	
3409087553	-2.2373729	53.4815481	
3409087554	-2.2374346	53.4814619	
3409087555	-2.2347388	53.4790937	
3409087556	-2.2347281	53.4791001	
3409087557	-2.2353278	53.4795352	
3409087558	-2.2376197	53.4803910	
3409087559	-2.2378898	53.4814826	
3409087560	-2.2360891	53.4800482	
3409087561	-2.2364207	53.4812225	
3409087562	-2.2368740	53.4813406	
3409087563	-2.2381767	53.4811379	
3409087564	-2.2375097	53.4815753	
3409087565	-2.2382089	53.4811044	
3409087566	-2.2357447	53.4798563	
3409087567	-2.2371690	53.4814762	
3409087568	-2.2357884	53.4799188	
3409087569	-2.2378851	53.4809048	
3409087570	-2.2356080	53.4811076	
3409087571	-2.2358190	53.4799009	
3409092207	-2.2378913	53.4811880	
3409092210	-2.2378845	53.4811467	
3409092211	-2.2376090	53.4805082	
3409092212	-2.2383264	53.4813005	
3409092213	-2.2383838	53.4813302	
3409092215	-2.2387146	53.4810544	
3409092216	-2.2384194	53.4816653	
3409092218	-2.2380125	53.4811289	
3409092219	-2.2379520	53.4810964	
3409092220	-2.2378724	53.4811009	
3409092221	-2.2378501	53.4810358	
3409092222	-2.2385307	53.4813689	
3409092223	-2.2384522	53.4813624	
3409092226	-2.2388698	53.4810363	
3409092227	-2.2382774	53.4816824	
3409092228	-2.2378252	53.4809943	
3409092232	-2.2388117	53.4810484	
3418588818	-2.2454825	53.4828375	Fat Face
3418588821	-2.2455604	53.4827301	Links
3418588822	-2.2362381	53.4819962	Oxfam
3418588823	-2.2333642	53.4794081	Starbucks
3418588824	-2.2445931	53.4830521	Whittard
3446650196	-2.2441881	53.4775879	
3446650197	-2.2440803	53.4777053	
3446650200	-2.2440140	53.4775270	
3446650202	-2.2455511	53.4783529	
3446650205	-2.2438289	53.4774381	
3446650208	-2.2427452	53.4788494	
3448355422	-2.2370665	53.4814156	
3448355423	-2.2350392	53.4808316	
3448355424	-2.2346771	53.4808635	
3448355425	-2.2345618	53.4808539	
3448355427	-2.2348702	53.4808603	
3448355430	-2.2355663	53.4811153	
3448355432	-2.2367075	53.4812498	
3448355433	-2.2400542	53.4822510	
3448385086	-2.2343523	53.4807885	
3448385087	-2.2342634	53.4807440	
3448385088	-2.2340431	53.4805654	
3448385089	-2.2340226	53.4803428	
3470008064	-2.2458477	53.4818288	
3470008065	-2.2457191	53.4818152	
3470008066	-2.2459757	53.4819457	David M Robinsons
3495156292	-2.2423080	53.4806940	Jamie's Italian
3512390511	-2.2304918	53.4834104	
3512390512	-2.2234519	53.4798022	
3512390527	-2.2226402	53.4794083	
3512390532	-2.2356792	53.4861077	
3512390534	-2.2316431	53.4840318	
3512390535	-2.2355075	53.4859967	
3512390549	-2.2276986	53.4818515	
3512390557	-2.2336042	53.4850523	
3512390558	-2.2246880	53.4807116	
3512390565	-2.2245487	53.4806255	
3512390569	-2.2238238	53.4800543	
3512390583	-2.2231003	53.4796199	
3512390586	-2.2306152	53.4834679	
3512390592	-2.2255880	53.4810761	
3512390809	-2.2344369	53.4854639	
3512390817	-2.2251365	53.4809247	
3512390823	-2.2348753	53.4856860	
3512390837	-2.2340034	53.4852490	
3512390862	-2.2329280	53.4847221	
3512390879	-2.2241926	53.4803497	
3512390893	-2.2318357	53.4841378	
3512390930	-2.2322792	53.4843843	
3512390931	-2.2307439	53.4835413	
3512422320	-2.2249069	53.4808317	
3512647734	-2.2228416	53.4794676	
3512647737	-2.2259661	53.4812009	
3520771350	-2.2392522	53.4828996	
3520771351	-2.2389827	53.4836008	
3520771352	-2.2393753	53.4826579	
3520771353	-2.2427144	53.4828048	
3523907674	-2.2345745	53.4792053	
3559224856	-2.2446794	53.4809804	Orega Manchester King St
3560469996	-2.2407563	53.4805508	Moose Coffee
3574073893	-2.2361195	53.4807580	ASK Italian
3588550526	-2.2453941	53.4860084	
3588550528	-2.2450421	53.4861679	
3588550543	-2.2451314	53.4861280	
3588560235	-2.2334790	53.4823341	
3590361667	-2.2309908	53.4781325	
3590361668	-2.2318068	53.4793812	
3590361669	-2.2323310	53.4792215	
3590411959	-2.2329310	53.4788411	
3590411960	-2.2330375	53.4793774	
3590411961	-2.2332297	53.4795656	
3590411962	-2.2330287	53.4790474	
3590411965	-2.2330787	53.4791713	
3590411967	-2.2324727	53.4793324	
3590411971	-2.2329861	53.4789525	
3590411972	-2.2331700	53.4793847	
3590411978	-2.2336564	53.4799770	
3590436263	-2.2320513	53.4801771	
3590436264	-2.2320429	53.4801345	
3590436268	-2.2321407	53.4803130	
3590436269	-2.2322024	53.4802946	
3590482363	-2.2423356	53.4834228	
3590482364	-2.2427551	53.4824369	
3590482365	-2.2421339	53.4823169	
3590482367	-2.2389230	53.4830333	
3590482371	-2.2394569	53.4832358	Arndale Market
3590482373	-2.2419442	53.4833407	
3590482374	-2.2417201	53.4837191	
3590482377	-2.2421114	53.4838012	
3590482387	-2.2384088	53.4829458	
3590482389	-2.2383639	53.4830401	
3590482391	-2.2388817	53.4831240	
3590723614	-2.2323556	53.4827026	
3590723615	-2.2316293	53.4833428	
3590723616	-2.2332677	53.4836141	
3590723624	-2.2327282	53.4826838	
3590723626	-2.2344136	53.4827618	
3590723632	-2.2322269	53.4826395	
3590723634	-2.2315198	53.4831443	
3590723636	-2.2342431	53.4828886	
3590723638	-2.2332395	53.4825019	
3590723639	-2.2330182	53.4834949	
3590723643	-2.2326674	53.4840352	
3590723644	-2.2316577	53.4832056	
3590732866	-2.2468126	53.4771899	
3590732867	-2.2475995	53.4773872	
3590732868	-2.2476111	53.4773622	
3590732869	-2.2473963	53.4773414	
3590732870	-2.2479240	53.4771677	
3590732871	-2.2479871	53.4770468	
3590739220	-2.2324368	53.4823273	
3590739223	-2.2319373	53.4832711	
3590739224	-2.2326810	53.4827355	
3592242575	-2.2319864	53.4798891	
3592242577	-2.2320171	53.4799822	
3592242579	-2.2319525	53.4798983	
3592273575	-2.2315643	53.4808598	
3592273577	-2.2319489	53.4801510	
3592273578	-2.2320249	53.4801099	
3592273579	-2.2326719	53.4809146	
3592273581	-2.2317049	53.4802236	
3592273582	-2.2318591	53.4804069	
3592273583	-2.2318015	53.4811804	
3592273584	-2.2324679	53.4805775	
3592273585	-2.2318643	53.4800280	
3592847779	-2.2451272	53.4855940	
3592847782	-2.2455946	53.4848874	
3592847789	-2.2455344	53.4857678	
3592847792	-2.2452838	53.4852854	
3592848294	-2.2450142	53.4858854	
3592848295	-2.2454171	53.4859144	
3592848326	-2.2454387	53.4858697	
3593090381	-2.2404747	53.4803429	
3593090382	-2.2412138	53.4808626	
3593090383	-2.2403389	53.4811154	
3593090384	-2.2408531	53.4807386	
3593090385	-2.2402191	53.4802259	
3593105701	-2.2406486	53.4803719	
3593114087	-2.2354569	53.4795416	
3595319772	-2.2490662	53.4833834	
3595319773	-2.2506150	53.4827309	
3595319779	-2.2479570	53.4839852	
3595319780	-2.2511891	53.4807519	
3595319785	-2.2497403	53.4811059	
3595319786	-2.2481558	53.4838646	
3595319788	-2.2486657	53.4835175	
3595319789	-2.2471593	53.4839961	
3595319790	-2.2503874	53.4828276	
3595334593	-2.2506559	53.4826882	
3595334594	-2.2484502	53.4836649	
3595334596	-2.2542256	53.4815188	
3595334597	-2.2500148	53.4829706	
3595334600	-2.2486112	53.4835750	
3595334601	-2.2484555	53.4836869	
3595334603	-2.2494266	53.4832146	
3595334604	-2.2479749	53.4840023	
3597081032	-2.2441842	53.4843467	
3597115017	-2.2337306	53.4803824	
3597115018	-2.2339847	53.4803044	
3597163050	-2.2377891	53.4782039	
3597163053	-2.2348916	53.4782074	
3597163054	-2.2347738	53.4781404	
3597163055	-2.2364706	53.4781321	
3597163058	-2.2360132	53.4775507	
3597163059	-2.2326874	53.4790471	
3597286142	-2.2454513	53.4825568	Manchester Boer War Memorial
3597286150	-2.2434832	53.4830032	
3597286155	-2.2456647	53.4826586	
3597286159	-2.2437181	53.4830114	
3597286161	-2.2453511	53.4826759	
3597286169	-2.2453905	53.4826118	
3597316195	-2.2422647	53.4811889	
3597316196	-2.2419307	53.4810814	
3597316197	-2.2412458	53.4816327	
3597316198	-2.2421874	53.4811875	
3597316199	-2.2423073	53.4811554	
3597316200	-2.2414039	53.4825228	
3597316201	-2.2419031	53.4811157	
3597316202	-2.2422207	53.4811383	
3597316203	-2.2422851	53.4811510	
3597318376	-2.2434524	53.4836022	
3597326218	-2.2412794	53.4825580	
3597326219	-2.2416428	53.4841926	
3597326220	-2.2393962	53.4828751	
3597326221	-2.2402923	53.4823846	
3597326222	-2.2400107	53.4830184	
3597326225	-2.2431354	53.4836320	
3597326230	-2.2409494	53.4831429	
3597326234	-2.2419370	53.4841928	
3597326236	-2.2418043	53.4842042	
3597326237	-2.2400482	53.4829481	
3597326238	-2.2421153	53.4841180	
3597351103	-2.2464327	53.4848184	
3597351111	-2.2468511	53.4845806	
3599239626	-2.2398253	53.4822006	
3599239627	-2.2467072	53.4819722	
3599615249	-2.2475148	53.4813841	
3599616981	-2.2467914	53.4818731	
3600785645	-2.2441855	53.4803463	
3600785646	-2.2440676	53.4799605	
3600785647	-2.2439331	53.4798780	
3600785648	-2.2439079	53.4798967	
3600785649	-2.2440251	53.4799912	
3600785650	-2.2487357	53.4806826	
3600785651	-2.2487666	53.4806437	
3600785652	-2.2488150	53.4805478	
3600785654	-2.2442342	53.4802938	
3600785656	-2.2442996	53.4804364	
3600785657	-2.2445556	53.4803378	
3600785658	-2.2445256	53.4804552	
3600787422	-2.2491681	53.4805579	
3600790846	-2.2487108	53.4804551	
3600790847	-2.2491102	53.4804930	
3600790848	-2.2491026	53.4805123	
3600790849	-2.2487176	53.4804380	
3600792125	-2.2485160	53.4815695	
3607953712	-2.2319031	53.4839162	
3607999785	-2.2336900	53.4774614	
3608000193	-2.2328836	53.4785612	
3608000197	-2.2331889	53.4786570	
3608000198	-2.2333748	53.4777113	
3608000199	-2.2333388	53.4777146	
3608000201	-2.2334076	53.4774629	
3608574833	-2.2383271	53.4835024	
3608574854	-2.2373516	53.4833089	
3608574872	-2.2377278	53.4834702	
3613291224	-2.2453083	53.4825716	
3616032006	-2.2466524	53.4828438	
3616032007	-2.2463379	53.4827762	
3616032008	-2.2464459	53.4825852	
3616032009	-2.2467796	53.4826528	
3616032010	-2.2462796	53.4827049	Pot Kettle Black
3616036863	-2.2460087	53.4822883	
3616036864	-2.2464254	53.4823477	
3616038717	-2.2463735	53.4828198	
3616038718	-2.2462742	53.4827943	
3616038719	-2.2455339	53.4824208	
3616052423	-2.2461441	53.4827333	
3616052424	-2.2465096	53.4828144	
3616052425	-2.2466436	53.4826278	
3624122599	-2.2469583	53.4790124	Baltic Cellar
3624126474	-2.2378950	53.4829712	Northern Soul Grilled Cheese
3625030281	-2.2360173	53.4808353	Byron Burger
3635450503	-2.2385085	53.4786741	
3635450504	-2.2389296	53.4788640	
3635450505	-2.2391141	53.4787760	Yuzu
3635450506	-2.2391912	53.4787283	Napa Beauty & Skin Care
3635453693	-2.2395867	53.4786406	
3635453694	-2.2395411	53.4786166	
3635453695	-2.2398388	53.4784171	
3635453696	-2.2396806	53.4785272	
3635453697	-2.2398280	53.4784630	
3635453698	-2.2398818	53.4784362	
3635453699	-2.2397128	53.4785592	
3635453700	-2.2396404	53.4786134	
3635453701	-2.2397745	53.4785129	
3640694431	-2.3004399	53.4710124	
3640694443	-2.2987658	53.4703896	
3640694444	-2.2988599	53.4704202	
3661526160	-2.2757002	53.4670803	
3661526161	-2.2758268	53.4670608	
3661526164	-2.2759620	53.4670231	
3661526165	-2.2763057	53.4667805	
3661526166	-2.2766375	53.4665462	
3674964137	-2.2399811	53.4777837	Circus Tavern
3675001455	-2.2396700	53.4779580	Beauty By Sue
3675002427	-2.2401901	53.4792037	Ratree Thai Massage
3675009326	-2.2397284	53.4779297	M1 News
3675012225	-2.2398600	53.4778436	Colin Jellicoe Gallery
3675012825	-2.2398808	53.4778336	Salon 2001
3675013425	-2.2399467	53.4778221	Top Thai Massage
3675015425	-2.2400254	53.4777478	Portland Plaice
3675016328	-2.2403281	53.4778009	Far East Travel Centre
3675019125	-2.2404106	53.4778497	Chatime
3675019126	-2.2393628	53.4785971	Mei Dim
3675019128	-2.2401893	53.4791295	Long Legs
3675020425	-2.2403267	53.4778964	Jun Salon
3675020426	-2.2402679	53.4781543	Manchester Seafood Retail & Wholesale
3675020427	-2.2400501	53.4781234	City Beauty & Spa
3675020429	-2.2396840	53.4795750	Cnuk Parcel
3675022126	-2.2410918	53.4782915	ICFT
3675022127	-2.2410490	53.4781715	ChriSalon
3675023925	-2.2402111	53.4781889	Lewis Bet
3675025325	-2.2400043	53.4781495	Szechuan Kitchen
3675027826	-2.2406123	53.4779390	Guest & Company
3675032525	-2.2402345	53.4791242	Row's Petals Florest
3675032526	-2.2407371	53.4780042	Tiėm Vàng Y Kimsòn
3675037325	-2.2409673	53.4783752	GI Centre - Genesis Infinity
3675037326	-2.2411347	53.4782086	Chris's Corner
3675037327	-2.2407668	53.4780198	The Salon Hairdressing
3675083227	-2.2402107	53.4778346	
3675083228	-2.2403275	53.4779583	
3675083229	-2.2401485	53.4779027	
3677395527	-2.2398850	53.4782010	Modern Chinese Cultural Spaces
3677399927	-2.2401081	53.4783384	Tan & Yip
3677407530	-2.2401313	53.4783503	Chinese Herbal Centre
3677418725	-2.2404489	53.4786927	
3678734652	-2.2400606	53.4786051	
3678734653	-2.2401109	53.4785682	
3678734654	-2.2400385	53.4785315	
3678734655	-2.2400868	53.4784963	
3678734656	-2.2405455	53.4786991	
3678734657	-2.2402692	53.4786017	
3678734658	-2.2399547	53.4788152	
3678736176	-2.2414815	53.4788443	
3678736177	-2.2414225	53.4784772	
3678736178	-2.2420400	53.4786460	
3678736179	-2.2414844	53.4790297	
3678736180	-2.2417604	53.4788391	
3678736585	-2.2397545	53.4779421	Budhsarakam Thai Massage
3678741818	-2.2448264	53.4791947	Sculpture Hall Cafe
3678741819	-2.2442674	53.4794608	
3678741820	-2.2443879	53.4793029	
3678741821	-2.2442395	53.4792628	
3678741822	-2.2441480	53.4793836	
3678741823	-2.2444869	53.4791627	
3678741824	-2.2445716	53.4790486	
3678747568	-2.2454655	53.4794331	
3678747569	-2.2455218	53.4793565	
3678747570	-2.2455835	53.4792894	
3678747571	-2.2456506	53.4792080	
3678747572	-2.2451597	53.4798593	
3678747573	-2.2452429	53.4797667	
3678747574	-2.2453046	53.4796757	
3678747575	-2.2452858	53.4790468	
3678747576	-2.2453207	53.4791905	
3678747577	-2.2449398	53.4797491	
3678747578	-2.2448406	53.4798800	
3678747726	-2.2440501	53.4790466	
3678748422	-2.2451462	53.4794952	
3678748423	-2.2451918	53.4795684	
3678748424	-2.2453152	53.4795414	
3678751127	-2.2438259	53.4788624	
3678757825	-2.2452637	53.4794623	
3678757826	-2.2454587	53.4793801	
3678757827	-2.2455096	53.4793115	
3678757828	-2.2455579	53.4792365	
3680642630	-2.2447004	53.4795523	
3680642631	-2.2446360	53.4796305	
3680642632	-2.2445770	53.4797103	
3680671427	-2.2415880	53.4821220	Slaters
3680671629	-2.2418852	53.4818575	
3680671630	-2.2415030	53.4824710	
3680675929	-2.2447621	53.4794773	
3680675930	-2.2439280	53.4805560	Wella
3680676128	-2.2435500	53.4811070	High And Mighty
3680676427	-2.2417220	53.4819480	Fopp
3680678727	-2.2433310	53.4807300	PizzaExpress
3680689025	-2.2449660	53.4786990	
3680691725	-2.2445234	53.4797853	
3680691726	-2.2445620	53.4800920	J. Whippel & Co Ltd
3680691727	-2.2439160	53.4800920	Croma
3687364163	-2.2422176	53.4784985	Frederick Crace Calvert
3691433534	-2.2403100	53.4821720	Barclays
3701686098	-2.2389820	53.4814138	
3701686099	-2.2387277	53.4817010	
3701686100	-2.2381014	53.4819514	
3701686101	-2.2416495	53.4796081	
3701699434	-2.2386928	53.4812913	
3701699435	-2.2399233	53.4808890	
3741972781	-2.2375543	53.4809823	
3741972782	-2.2375933	53.4809957	
3741972783	-2.2376265	53.4810082	
3741972784	-2.2377790	53.4810698	
3741972785	-2.2373186	53.4813190	
3741972786	-2.2373660	53.4812358	
3741972787	-2.2373579	53.4811943	
3741972788	-2.2373284	53.4811081	
3741972789	-2.2375444	53.4795195	Piccadilly Plaza Post Office
3758438634	-2.2441750	53.4743964	
3758438686	-2.2368302	53.4768667	
3758438697	-2.2439185	53.4774454	
3758438699	-2.2483328	53.4776652	
3758438701	-2.2482544	53.4778253	
3758438704	-2.2492461	53.4781471	
3758438706	-2.2431435	53.4785300	
3758438709	-2.2426906	53.4784880	
3758438710	-2.2340878	53.4786038	
3758438712	-2.2341136	53.4786472	
3758438713	-2.2425994	53.4787324	
3758438714	-2.2427696	53.4787605	
3758438717	-2.2427075	53.4787983	
3758438718	-2.2426886	53.4788213	
3758438720	-2.2427587	53.4788713	
3758438723	-2.2429717	53.4790004	
3758438728	-2.2421224	53.4792011	
3758438729	-2.2419945	53.4792881	
3758438730	-2.2419284	53.4793349	
3758438733	-2.2438060	53.4795137	
3758438734	-2.2439867	53.4795765	
3758438735	-2.2469516	53.4797629	
3758438736	-2.2465430	53.4798045	
3758438737	-2.2473454	53.4798148	
3758438740	-2.2444914	53.4798941	
3758438742	-2.2477046	53.4799641	
3758438745	-2.2450758	53.4801323	
3758438746	-2.2451358	53.4801546	
3758438747	-2.2450576	53.4803115	
3758438753	-2.2449533	53.4807061	
3758438756	-2.2455140	53.4809112	
3758438757	-2.2461588	53.4809823	
3758438759	-2.2454457	53.4810989	
3758438760	-2.2449024	53.4811006	
3758438761	-2.2461014	53.4811711	
3758438762	-2.2448439	53.4813261	
3758438766	-2.2383130	53.4818644	
3758438767	-2.2443818	53.4820194	
3758438768	-2.2443537	53.4821429	
3758438769	-2.2442249	53.4822428	
3758438771	-2.2453724	53.4826561	
3758438772	-2.2456575	53.4826570	
3758438773	-2.2455389	53.4826827	
3758438774	-2.2456248	53.4826965	
3758438782	-2.2430523	53.4840697	
3819705374	-2.2432286	53.4837202	
3819705378	-2.2422949	53.4849165	
3819705381	-2.2429037	53.4790485	
3823264828	-2.2431041	53.4770994	
3823264829	-2.2435407	53.4773990	
3823264830	-2.2429775	53.4777952	
3823264831	-2.2424572	53.4775360	
3850401058	-2.2430756	53.4792745	
3850401060	-2.2441418	53.4772966	
3850401061	-2.2443497	53.4771278	
3850401062	-2.2442048	53.4769937	
3850401063	-2.2439232	53.4767303	
3850401064	-2.2437362	53.4765620	
3850401065	-2.2438224	53.4759430	
3850401066	-2.2438593	53.4756757	
3850401067	-2.2439455	53.4755036	
3850401068	-2.2445854	53.4752069	
3850401069	-2.2450531	53.4752875	
3850401070	-2.2452992	53.4752252	
3850401071	-2.2454689	53.4750989	
3850401072	-2.2457693	53.4747222	
3850401073	-2.2460911	53.4745657	
3850401074	-2.2461984	53.4744827	
3850401075	-2.2466544	53.4743295	
3850401076	-2.2467188	53.4740070	
3850406757	-2.2205425	53.4923431	
3850406758	-2.2221866	53.4913685	
3850406759	-2.2238847	53.4884290	
3857581584	-2.2431358	53.4779691	
3875912727	-2.2387313	53.4809322	
3875912728	-2.2387335	53.4809591	
3875912729	-2.2389346	53.4810042	
3875912730	-2.2388610	53.4810177	
3875912731	-2.2387860	53.4810068	
3875915489	-2.2385575	53.4809213	
3875915490	-2.2386402	53.4809284	
3875915491	-2.2387640	53.4808371	
3875915492	-2.2387267	53.4808045	
3878260158	-2.2354927	53.4827119	magma
3903769108	-2.2424778	53.4784192	
3903769109	-2.2431064	53.4779751	
3903769110	-2.2426976	53.4778321	
3913340331	-2.2420846	53.4840235	
3945658330	-2.2437639	53.4773719	
3945658331	-2.2431346	53.4779980	
3945658333	-2.2425230	53.4784333	
3959685866	-2.2496268	53.4804998	
3984395796	-2.2388849	53.4808375	
3984395797	-2.2386322	53.4808614	
4019728242	-2.2371583	53.4782012	
4019728243	-2.2378640	53.4777749	
4019728244	-2.2373223	53.4781022	
4019728245	-2.2375994	53.4782526	
4049293625	-2.2356729	53.4832009	
4049293626	-2.2342560	53.4828256	
4061255880	-2.2344428	53.4822614	Foundation Coffee Shop
4061255881	-2.2338414	53.4823593	Ply
4061255882	-2.2341853	53.4824688	Fred Aldous
4061255884	-2.2346789	53.4838036	
4070891143	-2.2469264	53.4831211	
4070891144	-2.2473237	53.4831827	
4070931968	-2.2446493	53.4789461	
4101526089	-2.2327823	53.4810491	Tariff & Dale
4121555706	-2.2420617	53.4814714	Café Beermoth
